1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
3.144,9,8375.071,1386.734,7047.875,60.299,60.299,569.638,288,574.453,1.392,0.998,7.466,1.021,11.665,0.231,0.999,0.993
4.161,12,14717.844,1547.449,7718.168,113.733,113.733,623.529,288,600.406,1.664,0.998,8.891,1.023,16.458,0.326,0.999,0.993
5.14,15,21624.035,1924.33,8464.704,175.24,175.24,688.61,288,630.405,2.089,0.998,11.066,1.027,24.207,0.479,0.999,0.993
6.175,18,29762.645,2306.825,8794.215,246.034,246.034,755.269,288,660.584,2.514,0.998,13.2,1.031,33.193,0.657,0.999,0.993
7.148,21,39007.047,2678.03,9117.865,332.441,332.441,803.935,288,681.842,2.986,0.998,15.534,1.036,42.692,0.845,0.999,0.993
8.206,24,50992.983,3087.442,9297.875,438.077,438.077,900.721,288,723.473,3.598,0.998,18.43,1.042,58.773,1.164,0.999,0.993
9.3,27,72769.245,3560.394,9737.897,644.84,644.84,1045.364,288,768.993,4.538,0.998,22.643,1.052,86.861,1.719,0.999,0.993
1.138,3,1487.562,1353.084,6624.244,7.586,7.586,475.155,288,545.277,1.144,0.998,6.12,1.019,10.162,0.11,0.999,0.994
2.088,6,4997.642,1344.613,6748.215,22.364,22.364,554.817,288,560.821,1.267,0.998,6.8,1.019,22.527,0.215,0.999,0.994
3.144,9,8375.163,1386.734,7050.378,60.313,60.313,568.867,288,574.312,1.392,0.998,7.459,1.021,11.632,0.23,0.999,0.994
4.161,12,14717.914,1547.45,7720.111,113.734,113.734,622.686,288,600.249,1.664,0.998,8.882,1.023,16.417,0.325,0.999,0.994
5.14,15,21624.259,1924.332,8465.594,175.215,175.215,687.68,288,630.229,2.089,0.998,11.055,1.027,24.152,0.478,0.999,0.994
6.175,18,29762.757,2306.813,8795.236,246.033,246.033,754.206,288,660.368,2.513,0.998,13.186,1.031,33.121,0.656,0.999,0.994
7.148,21,39006.507,2678.033,9118.364,332.441,332.441,802.949,288,681.676,2.985,0.998,15.517,1.036,42.612,0.844,0.999,0.994
8.206,24,50992.91,3087.443,9298.295,437.989,437.989,899.692,288,723.308,3.598,0.998,18.41,1.042,58.676,1.162,0.999,0.994
9.3,27,72770.364,3560.395,9738.79,645.035,645.035,1044.514,288,768.84,4.536,0.998,22.617,1.052,86.757,1.717,0.999,0.994
1.138,3,1476.507,1364.402,6633.985,8.22,8.22,469.726,288,545.081,1.145,0.998,6.112,1.019,3.401,0.099,0.999,0.995
2.088,6,4956.182,1344.579,6750.623,22.349,22.349,553.005,288,560.583,1.265,0.998,6.789,1.02,22.556,0.213,0.999,0.995
3.144,9,8375.259,1386.735,7052.881,60.301,60.301,568.097,288,574.17,1.392,0.998,7.451,1.021,11.599,0.23,0.999,0.995
4.161,12,14717.959,1547.451,7722.053,113.725,113.725,621.845,288,600.093,1.663,0.998,8.873,1.023,16.375,0.324,0.999,0.995
5.14,15,21624.262,1924.334,8466.477,175.211,175.211,686.751,288,630.054,2.088,0.998,11.044,1.027,24.098,0.477,0.999,0.995
6.175,18,29762.862,2306.8,8796.257,246.038,246.038,753.147,288,660.152,2.513,0.998,13.173,1.031,33.05,0.654,0.999,0.995
7.148,21,39005.891,2678.038,9118.863,332.454,332.454,801.964,288,681.51,2.985,0.998,15.5,1.036,42.533,0.842,0.999,0.995
8.206,24,50992.878,3087.441,9298.715,437.955,437.955,898.666,288,723.143,3.597,0.998,18.39,1.042,58.58,1.16,0.999,0.995
9.3,27,72771.419,3560.389,9739.675,644.852,644.852,1043.666,288,768.687,4.535,0.998,22.59,1.052,86.655,1.715,0.999,0.995
1.138,3,1624.303,1375.08,6643.505,8.827,8.827,472.165,288,545.848,1.152,0.998,6.144,1.019,2.517,0.101,0.999,0.996
2.088,6,4917.586,1344.533,6753.131,22.341,22.341,551.261,288,560.362,1.264,0.998,6.779,1.02,22.62,0.211,0.999,0.996
3.144,9,8375.356,1386.735,7055.386,60.313,60.313,567.33,288,574.029,1.392,0.998,7.444,1.021,11.566,0.229,0.999,0.996
4.161,12,14718.083,1547.451,7724.002,113.717,113.717,621.006,288,599.937,1.663,0.998,8.865,1.023,16.334,0.323,0.999,0.996
5.14,15,21624.41,1924.336,8467.365,175.25,175.25,685.826,288,629.879,2.088,0.998,11.033,1.027,24.043,0.476,0.999,0.996
6.175,18,29762.95,2306.786,8797.277,245.955,245.955,752.09,288,659.937,2.513,0.998,13.16,1.031,32.979,0.653,0.999,0.996
7.148,21,39005.314,2678.04,9119.361,332.423,332.423,800.982,288,681.344,2.984,0.998,15.483,1.036,42.454,0.841,0.999,0.996
8.206,24,50992.864,3087.438,9299.135,438.02,438.02,897.644,288,722.979,3.596,0.998,18.37,1.042,58.484,1.158,0.999,0.996
9.3,27,72772.427,3560.393,9740.557,645.107,645.107,1042.821,288,768.536,4.534,0.998,22.564,1.052,86.552,1.713,0.999,0.996
1.138,3,1920.231,1386.961,6654.019,9.52,9.52,478.865,288,547.346,1.165,0.998,6.207,1.019,1.591,0.109,0.999,0.997
2.088,6,4640.567,1344.3,6755.324,22.287,22.287,543.064,288,559.03,1.255,0.998,6.719,1.02,22.389,0.202,0.999,0.997
3.144,9,8375.525,1386.736,7057.896,60.31,60.31,566.564,288,573.887,1.392,0.998,7.437,1.021,11.533,0.228,0.999,0.997
4.161,12,14718.221,1547.451,7725.955,113.743,113.743,620.169,288,599.781,1.663,0.998,8.856,1.023,16.293,0.323,0.999,0.997
5.14,15,21624.854,1924.336,8468.262,175.23,175.23,684.904,288,629.705,2.088,0.998,11.022,1.027,23.989,0.475,0.999,0.997
6.175,18,29763.005,2306.772,8798.296,245.953,245.953,751.036,288,659.723,2.512,0.998,13.146,1.031,32.908,0.652,0.999,0.997
7.148,21,39004.763,2678.043,9119.86,332.443,332.443,800.003,288,681.179,2.983,0.998,15.467,1.036,42.375,0.839,0.999,0.997
8.206,24,50992.748,3087.439,9299.553,438.093,438.093,896.624,288,722.816,3.595,0.998,18.349,1.043,58.388,1.156,0.999,0.997
9.3,27,72772.893,3560.397,9741.427,644.827,644.827,1041.976,288,768.385,4.533,0.998,22.537,1.052,86.448,1.711,0.999,0.997
1.138,3,2237.043,1395.762,6662.478,10.043,10.043,486.687,288,548.908,1.178,0.998,6.272,1.019,0.865,0.118,0.999,0.998
2.088,6,4615.048,1344.254,6757.844,22.279,22.279,541.724,288,558.818,1.254,0.998,6.709,1.02,22.346,0.2,0.999,0.998
3.144,9,8375.598,1386.736,7060.4,60.305,60.305,565.799,288,573.746,1.392,0.998,7.43,1.021,11.5,0.228,0.999,0.998
4.161,12,14718.249,1547.452,7727.901,113.741,113.741,619.334,288,599.626,1.663,0.998,8.847,1.023,16.251,0.322,0.999,0.998
5.14,15,21624.789,1924.339,8469.144,175.248,175.248,683.982,288,629.531,2.088,0.998,11.011,1.027,23.934,0.474,0.999,0.998
6.175,18,29763.058,2306.758,8799.315,245.953,245.953,749.985,288,659.509,2.512,0.998,13.133,1.031,32.837,0.65,0.999,0.998
7.148,21,39004.141,2678.05,9120.357,332.4,332.4,799.026,288,681.014,2.983,0.998,15.45,1.036,42.296,0.837,0.999,0.998
8.206,24,50992.727,3087.438,9299.971,437.948,437.948,895.609,288,722.654,3.594,0.998,18.329,1.043,58.293,1.154,0.999,0.998
9.3,27,72774.046,3560.393,9742.3,644.79,644.79,1041.136,288,768.235,4.532,0.998,22.511,1.052,86.346,1.709,0.999,0.998
1.138,3,2744.715,1404.224,6670.858,10.549,10.549,500.282,288,551.369,1.199,0.998,6.377,1.019,0.212,0.133,0.999,0.999
2.088,6,4178.319,1344.543,6760.357,22.328,22.328,528.935,288,556.921,1.24,0.998,6.624,1.02,21.813,0.184,0.999,0.999
3.144,9,8375.662,1386.737,7062.904,60.318,60.318,565.035,288,573.605,1.391,0.998,7.423,1.021,11.468,0.227,0.999,0.999
4.161,12,14718.414,1547.453,7729.859,113.742,113.742,618.502,288,599.471,1.663,0.998,8.838,1.023,16.21,0.321,0.999,0.999
5.14,15,21625.026,1924.34,8470.035,175.242,175.242,683.064,288,629.357,2.087,0.998,11,1.027,23.88,0.473,0.999,0.999
6.175,18,29763.083,2306.75,8800.335,245.954,245.954,748.937,288,659.295,2.512,0.998,13.12,1.031,32.767,0.649,0.999,0.999
7.148,21,39003.652,2678.051,9120.855,332.439,332.439,798.053,288,680.85,2.982,0.998,15.434,1.036,42.217,0.836,0.999,0.999
8.206,24,50992.686,3087.436,9300.388,437.947,437.947,894.596,288,722.492,3.594,0.998,18.309,1.043,58.198,1.152,0.999,0.999
9.3,27,72774.161,3560.4,9743.156,644.834,644.834,1040.293,288,768.085,4.531,0.998,22.484,1.052,86.243,1.707,0.999,0.999
1.138,3,3584.106,1408.853,6676.947,10.835,10.835,523.642,288,555.101,1.229,0.998,6.54,1.019,0,0.161,0.999,1
2.088,6,4057.218,1344.85,6762.996,22.378,22.378,524.823,288,556.331,1.236,0.998,6.598,1.02,21.257,0.179,0.999,1
3.144,9,8375.794,1386.737,7065.413,60.32,60.32,564.274,288,573.464,1.391,0.998,7.416,1.021,11.435,0.226,0.999,1
4.161,12,14718.454,1547.453,7731.809,113.746,113.746,617.671,288,599.316,1.662,0.998,8.83,1.023,16.169,0.32,0.999,1
5.14,15,21625.216,1924.342,8470.925,175.215,175.215,682.149,288,629.184,2.087,0.998,10.989,1.027,23.826,0.472,0.999,1
6.175,18,29763.123,2306.741,8801.356,245.947,245.947,747.892,288,659.083,2.511,0.998,13.107,1.031,32.696,0.647,0.999,1
7.148,21,39003.066,2678.054,9121.352,332.357,332.357,797.081,288,680.686,2.982,0.998,15.417,1.036,42.139,0.834,0.999,1
8.206,24,50992.652,3087.434,9300.804,438.002,438.002,893.586,288,722.331,3.593,0.998,18.289,1.043,58.103,1.15,0.999,1
9.3,27,72775.262,3560.399,9744.02,644.894,644.894,1039.458,288,767.937,4.529,0.998,22.458,1.052,86.142,1.705,0.999,1
1.138,3,3335.759,1367.91,6589.002,8.302,8.302,542.37,288,556.809,1.215,0.998,6.621,1.019,9.204,0.182,1,0.975
2.088,6,4806.008,1394.69,6731.592,31.562,31.562,547.838,288,563.52,1.275,0.998,6.935,1.02,0,0.183,1,0.975
3.144,9,8373.238,1386.717,7000.812,60.275,60.275,583.361,288,576.816,1.394,0.998,7.597,1.02,12.249,0.242,1,0.975
4.161,12,14716.254,1547.437,7681.388,113.711,113.711,638.629,288,603.066,1.668,0.998,9.055,1.023,17.201,0.341,1,0.975
5.14,15,21620.42,1924.302,8447.868,175.196,175.196,705.258,288,633.389,2.094,0.998,11.273,1.026,25.187,0.499,1,0.975
6.175,18,29760.29,2306.813,8774.982,245.93,245.93,774.429,288,664.354,2.52,0.998,13.447,1.031,34.473,0.683,1,0.975
7.148,21,39021.024,2677.884,9108.373,332.626,332.626,821.538,288,684.63,2.997,0.998,15.845,1.036,44.121,0.874,1,0.975
8.206,24,50977.147,3086.94,9289.348,437.951,437.951,919.103,288,726.243,3.612,0.998,18.802,1.042,60.497,1.198,1,0.975
9.3,27,72752.948,3560.339,9719.855,645.005,645.005,1060.08,288,771.6,4.56,0.998,23.14,1.052,88.693,1.756,1,0.975
1.138,3,3319.684,1364.19,6589.002,8.24,8.24,541.317,288,556.538,1.214,0.998,6.609,1.019,9.156,0.181,1,0.976
2.088,6,4463.882,1393.427,6733.286,31.309,31.309,537.569,288,561.96,1.263,0.998,6.862,1.02,0,0.171,1,0.976
3.144,9,8373.247,1386.717,7003.294,60.282,60.282,582.56,288,576.672,1.394,0.998,7.59,1.02,12.215,0.242,1,0.976
4.161,12,14716.236,1547.438,7683.287,113.718,113.718,637.747,288,602.904,1.667,0.998,9.045,1.023,17.158,0.34,1,0.976
5.14,15,21620.506,1924.305,8448.748,175.194,175.194,704.284,288,633.207,2.094,0.998,11.261,1.027,25.13,0.497,1,0.976
6.175,18,29760.421,2306.815,8775.988,245.959,245.959,773.31,288,664.126,2.52,0.998,13.433,1.031,34.399,0.681,1,0.976
7.148,21,39019.877,2677.897,9108.879,332.583,332.583,820.501,288,684.451,2.997,0.998,15.828,1.036,44.038,0.872,1,0.976
8.206,24,50981.162,3087.033,9289.847,437.993,437.993,918.03,288,726.071,3.611,0.998,18.782,1.042,60.4,1.196,1,0.976
9.3,27,72753.514,3560.347,9720.84,644.822,644.822,1059.179,288,771.427,4.558,0.998,23.112,1.052,88.585,1.754,1,0.976
1.138,3,3303.553,1360.457,6589.002,8.176,8.176,540.266,288,556.268,1.212,0.998,6.597,1.019,9.109,0.18,1,0.977
2.088,6,4297.975,1392.329,6734.967,31.098,31.098,532.05,288,561.179,1.257,0.998,6.826,1.02,0,0.165,1,0.977
3.144,9,8373.35,1386.718,7005.783,60.286,60.286,581.762,288,576.528,1.394,0.998,7.583,1.02,12.181,0.241,1,0.977
4.161,12,14716.358,1547.439,7685.2,113.721,113.721,636.868,288,602.742,1.667,0.998,9.036,1.023,17.115,0.339,1,0.977
5.14,15,21620.857,1924.306,8449.635,175.192,175.192,703.314,288,633.026,2.094,0.998,11.25,1.027,25.074,0.496,1,0.977
6.175,18,29760.56,2306.817,8776.993,246.009,246.009,772.194,288,663.899,2.52,0.998,13.419,1.031,34.325,0.68,1,0.977
7.148,21,39019.09,2677.906,9109.382,332.611,332.611,819.467,288,684.277,2.996,0.998,15.81,1.036,43.955,0.87,1,0.977
8.206,24,50984.168,3087.114,9290.331,437.982,437.982,916.956,288,725.899,3.611,0.998,18.762,1.042,60.302,1.194,1,0.977
9.3,27,72754.244,3560.35,9721.819,644.66,644.66,1058.282,288,771.255,4.557,0.998,23.084,1.052,88.476,1.751,1,0.977
1.138,3,3424.033,1372.212,6599.696,8.88,8.88,541.552,288,556.822,1.219,0.998,6.622,1.019,8.094,0.181,1,0.978
2.088,6,4351.076,1392.804,6737.707,31.193,31.193,532.709,288,561.212,1.259,0.998,6.827,1.02,0,0.166,1,0.978
3.144,9,8373.476,1386.718,7008.275,60.284,60.284,580.966,288,576.385,1.394,0.998,7.575,1.02,12.148,0.24,1,0.978
4.161,12,14716.51,1547.439,7687.117,113.723,113.723,635.992,288,602.581,1.667,0.998,9.027,1.023,17.072,0.338,1,0.978
5.14,15,21621.069,1924.307,8450.518,175.216,175.216,702.346,288,632.845,2.093,0.998,11.238,1.027,25.017,0.495,1,0.978
6.175,18,29760.697,2306.817,8777.999,246.017,246.017,771.08,288,663.672,2.519,0.998,13.406,1.031,34.252,0.678,1,0.978
7.148,21,39018.302,2677.917,9109.885,332.602,332.602,818.436,288,684.103,2.995,0.998,15.793,1.036,43.873,0.869,1,0.978
8.206,24,50986.479,3087.179,9290.803,437.881,437.881,915.883,288,725.727,3.61,0.998,18.741,1.042,60.204,1.192,1,0.978
9.3,27,72755.195,3560.355,9722.797,644.989,644.989,1057.389,288,771.085,4.556,0.998,23.057,1.052,88.369,1.749,1,0.978
1.138,3,3311.386,1363.311,6596.008,8.284,8.284,540.817,288,556.085,1.213,0.998,6.589,1.019,12.11,0.184,1,0.979
2.088,6,4078.831,1390.488,6738.668,30.739,30.739,524.784,288,559.928,1.249,0.998,6.768,1.02,0,0.157,1,0.979
3.144,9,8373.509,1386.719,7010.761,60.291,60.291,580.17,288,576.242,1.394,0.998,7.568,1.02,12.114,0.24,1,0.979
4.161,12,14716.593,1547.44,7689.031,113.723,113.723,635.117,288,602.42,1.667,0.998,9.018,1.023,17.03,0.337,1,0.979
5.14,15,21621.186,1924.309,8451.399,175.197,175.197,701.38,288,632.664,2.093,0.998,11.227,1.027,24.961,0.494,1,0.979
6.175,18,29760.86,2306.818,8779.005,246.016,246.016,769.971,288,663.446,2.519,0.998,13.392,1.031,34.178,0.677,1,0.979
7.148,21,39017.526,2677.927,9110.388,332.482,332.482,817.408,288,683.929,2.995,0.998,15.776,1.036,43.79,0.867,1,0.979
8.206,24,50988.209,3087.229,9291.265,437.955,437.955,914.811,288,725.554,3.61,0.998,18.721,1.042,60.106,1.19,1,0.979
9.3,27,72756.546,3560.358,9723.775,644.818,644.818,1056.501,288,770.915,4.555,0.998,23.029,1.052,88.262,1.747,1,0.979
1.138,3,3295.188,1361.659,6597.162,8.153,8.153,540.145,288,555.895,1.212,0.998,6.58,1.019,12.78,0.184,1,0.98
2.088,6,3915.131,1388.787,6739.975,30.412,30.412,519.523,288,559.05,1.243,0.998,6.728,1.02,0,0.151,1,0.98
3.144,9,8373.651,1386.719,7013.255,60.289,60.289,579.378,288,576.099,1.394,0.998,7.56,1.02,12.081,0.239,1,0.98
4.161,12,14716.659,1547.44,7690.945,113.708,113.708,634.245,288,602.26,1.667,0.998,9.009,1.023,16.987,0.336,1,0.98
5.14,15,21621.215,1924.311,8452.279,175.21,175.21,700.416,288,632.483,2.093,0.998,11.215,1.027,24.905,0.493,1,0.98
6.175,18,29760.971,2306.821,8780.011,246.02,246.02,768.864,288,663.221,2.519,0.998,13.378,1.031,34.105,0.675,1,0.98
7.148,21,39016.781,2677.935,9110.891,332.485,332.485,816.383,288,683.756,2.994,0.998,15.758,1.036,43.708,0.865,1,0.98
8.206,24,50989.333,3087.273,9291.718,438.072,438.072,913.74,288,725.38,3.609,0.998,18.7,1.042,60.007,1.188,1,0.98
9.3,27,72757.265,3560.36,9724.737,644.726,644.726,1055.612,288,770.747,4.554,0.998,23.002,1.052,88.154,1.745,1,0.98
1.138,3,3258.532,1378.654,6610.752,9.119,9.119,533.368,288,555.754,1.214,0.998,6.575,1.019,6.86,0.172,1,0.981
2.088,6,3553.026,1384.092,6739.403,29.521,29.521,508.767,288,557.135,1.23,0.998,6.642,1.02,0,0.138,1,0.981
3.144,9,8373.698,1386.719,7015.743,60.28,60.28,578.586,288,575.955,1.394,0.998,7.553,1.021,12.047,0.238,1,0.981
4.161,12,14716.736,1547.441,7692.861,113.725,113.725,633.375,288,602.1,1.666,0.998,9,1.023,16.945,0.335,1,0.981
5.14,15,21621.51,1924.312,8453.165,175.203,175.203,699.455,288,632.303,2.093,0.998,11.204,1.027,24.848,0.492,1,0.981
6.175,18,29761.117,2306.821,8781.017,245.94,245.94,767.761,288,662.996,2.518,0.998,13.364,1.031,34.032,0.674,1,0.981
7.148,21,39016.014,2677.945,9111.394,332.493,332.493,815.361,288,683.584,2.994,0.998,15.741,1.036,43.626,0.864,1,0.981
8.206,24,50990.186,3087.308,9292.166,437.919,437.919,912.672,288,725.207,3.608,0.998,18.68,1.042,59.908,1.186,1,0.981
9.3,27,72758.56,3560.36,9725.702,644.988,644.988,1054.729,288,770.58,4.553,0.998,22.974,1.052,88.048,1.743,1,0.981
1.138,3,2757.515,1361.868,6601.398,8.14,8.14,521.563,288,553.154,1.193,0.998,6.46,1.019,11.497,0.162,1,0.982
2.088,6,3140.085,1376.795,6737.025,28.147,28.147,497.089,288,555.155,1.214,0.998,6.554,1.02,2.713,0.126,1,0.982
3.144,9,8373.759,1386.72,7018.233,60.293,60.293,577.795,288,575.812,1.394,0.998,7.546,1.021,12.014,0.238,1,0.982
4.161,12,14716.838,1547.442,7694.782,113.717,113.717,632.507,288,601.94,1.666,0.998,8.991,1.023,16.902,0.335,1,0.982
5.14,15,21621.64,1924.314,8454.048,175.228,175.228,698.497,288,632.123,2.092,0.998,11.192,1.027,24.792,0.491,1,0.982
6.175,18,29761.251,2306.823,8782.024,245.999,245.999,766.661,288,662.772,2.518,0.998,13.35,1.031,33.959,0.672,1,0.982
7.148,21,39015.295,2677.953,9111.896,332.525,332.525,814.341,288,683.411,2.993,0.998,15.724,1.036,43.545,0.862,1,0.982
8.206,24,50990.902,3087.338,9292.611,437.934,437.934,911.606,288,725.035,3.607,0.998,18.659,1.042,59.81,1.184,1,0.982
9.3,27,72759.725,3560.364,9726.66,645.05,645.05,1053.848,288,770.414,4.552,0.998,22.947,1.052,87.942,1.741,1,0.982
1.138,3,3175.771,1380.813,6616.92,9.238,9.238,528.871,288,555.127,1.211,0.998,6.547,1.019,6.16,0.167,1,0.983
2.088,6,2868.357,1368.275,6733.714,26.571,26.571,491.626,288,553.588,1.202,0.998,6.485,1.02,6.617,0.123,1,0.983
3.144,9,8373.924,1386.72,7020.731,60.296,60.296,577.008,288,575.67,1.393,0.998,7.538,1.021,11.98,0.237,1,0.983
4.161,12,14716.855,1547.442,7696.698,113.722,113.722,631.64,288,601.78,1.666,0.998,8.982,1.023,16.86,0.334,1,0.983
5.14,15,21621.86,1924.315,8454.933,175.185,175.185,697.541,288,631.944,2.092,0.998,11.181,1.027,24.737,0.49,1,0.983
6.175,18,29761.403,2306.825,8783.031,245.951,245.951,765.564,288,662.548,2.518,0.998,13.337,1.031,33.886,0.671,1,0.983
7.148,21,39014.536,2677.963,9112.398,332.556,332.556,813.324,288,683.24,2.992,0.998,15.707,1.036,43.463,0.861,1,0.983
8.206,24,50991.44,3087.364,9293.052,437.979,437.979,910.543,288,724.863,3.607,0.998,18.639,1.042,59.711,1.182,1,0.983
9.3,27,72759.707,3560.372,9727.597,644.873,644.873,1052.964,288,770.248,4.55,0.998,22.92,1.052,87.834,1.739,1,0.983
1.138,3,2504.755,1362.861,6606.614,8.191,8.191,511.385,288,551.678,1.184,0.998,6.396,1.019,9.911,0.149,1,0.984
2.088,6,2941.753,1355.008,6727.513,24.162,24.162,499.197,288,553.652,1.202,0.998,6.487,1.02,14.435,0.138,1,0.984
3.144,9,8373.938,1386.721,7023.219,60.293,60.293,576.22,288,575.527,1.393,0.998,7.531,1.021,11.947,0.236,1,0.984
4.161,12,14716.899,1547.443,7698.618,113.729,113.729,630.776,288,601.62,1.666,0.998,8.973,1.023,16.817,0.333,1,0.984
5.14,15,21621.758,1924.318,8455.81,175.185,175.185,696.586,288,631.764,2.092,0.998,11.169,1.027,24.681,0.489,1,0.984
6.175,18,29761.562,2306.825,8784.037,245.978,245.978,764.471,288,662.325,2.517,0.998,13.323,1.031,33.813,0.669,1,0.984
7.148,21,39013.87,2677.969,9112.9,332.565,332.565,812.31,288,683.069,2.992,0.998,15.69,1.036,43.382,0.859,1,0.984
8.206,24,50991.904,3087.385,9293.49,438.091,438.091,909.483,288,724.691,3.606,0.998,18.618,1.042,59.613,1.18,1,0.984
9.3,27,72761.155,3560.374,9728.549,645.042,645.042,1052.09,288,770.085,4.549,0.998,22.892,1.052,87.729,1.737,1,0.984
1.138,3,2562.342,1357.497,6605.506,7.888,7.888,514.928,288,551.74,1.185,0.998,6.399,1.019,12.961,0.156,1,0.985
2.088,6,3666.781,1345.88,6724.276,22.552,22.552,523.853,288,556.628,1.225,0.998,6.618,1.019,20.623,0.173,1,0.985
3.144,9,8374.005,1386.723,7025.715,60.298,60.298,575.435,288,575.384,1.393,0.998,7.524,1.021,11.913,0.236,1,0.985
4.161,12,14717.026,1547.444,7700.546,113.706,113.706,629.915,288,601.461,1.666,0.998,8.964,1.023,16.775,0.332,1,0.985
5.14,15,21622.244,1924.318,8456.703,175.236,175.236,695.636,288,631.586,2.091,0.998,11.158,1.027,24.625,0.487,1,0.985
6.175,18,29761.669,2306.827,8785.044,245.989,245.989,763.38,288,662.103,2.517,0.998,13.309,1.031,33.741,0.668,1,0.985
7.148,21,39013.145,2677.978,9113.401,332.507,332.507,811.299,288,682.898,2.991,0.998,15.672,1.036,43.3,0.857,1,0.985
8.206,24,50992.262,3087.403,9293.926,437.94,437.94,908.426,288,724.52,3.605,0.998,18.598,1.042,59.514,1.178,1,0.985
9.3,27,72761.966,3560.379,9729.487,644.737,644.737,1051.216,288,769.922,4.548,0.998,22.865,1.052,87.623,1.735,1,0.985
1.138,3,2334.559,1366.024,6613.272,8.361,8.361,503.069,288,550.599,1.178,0.998,6.35,1.019,7.204,0.138,1,0.986
2.088,6,4276.552,1343.527,6725.419,22.143,22.143,541.315,288,558.989,1.244,0.998,6.725,1.019,22.775,0.196,1,0.986
3.144,9,8374.233,1386.729,7028.223,60.3,60.3,574.653,288,575.242,1.393,0.998,7.517,1.021,11.88,0.235,1,0.986
4.161,12,14717.123,1547.444,7702.473,113.725,113.725,629.055,288,601.302,1.665,0.998,8.955,1.023,16.733,0.331,1,0.986
5.14,15,21622.415,1924.319,8457.588,175.234,175.234,694.688,288,631.408,2.091,0.998,11.147,1.027,24.57,0.486,1,0.986
6.175,18,29761.779,2306.827,8786.06,246.008,246.008,762.294,288,661.882,2.516,0.998,13.296,1.031,33.669,0.667,1,0.986
7.148,21,39012.466,2677.983,9113.902,332.549,332.549,810.291,288,682.728,2.991,0.998,15.655,1.036,43.219,0.856,1,0.986
8.206,24,50992.556,3087.416,9294.359,438.052,438.052,907.373,288,724.35,3.604,0.998,18.577,1.042,59.416,1.176,1,0.986
9.3,27,72762.938,3560.377,9730.419,644.724,644.724,1050.344,288,769.76,4.547,0.998,22.838,1.052,87.517,1.732,1,0.986
1.138,3,2272.815,1367.454,6616.518,8.438,8.438,499.984,288,550.157,1.176,0.998,6.331,1.019,6.106,0.134,1,0.987
2.088,6,4674.998,1343.789,6728.169,22.208,22.208,551.5,288,560.448,1.257,0.998,6.792,1.019,23.041,0.209,1,0.987
3.144,9,8374.342,1386.73,7030.721,60.301,60.301,573.871,288,575.1,1.393,0.998,7.509,1.021,11.847,0.235,1,0.987
4.161,12,14717.137,1547.445,7704.397,113.73,113.73,628.197,288,601.144,1.665,0.998,8.946,1.023,16.691,0.33,1,0.987
5.14,15,21622.736,1924.32,8458.478,175.22,175.22,693.742,288,631.23,2.091,0.998,11.135,1.027,24.514,0.485,1,0.987
6.175,18,29761.923,2306.828,8787.08,245.974,245.974,761.212,288,661.662,2.516,0.998,13.282,1.031,33.597,0.665,1,0.987
