Date,Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
7/05/2016,Williamstown,1,u,SP,Sweeney,8,3016,1,1,1,0,58,1968,Hobsons Bay,-37.8588,144.8919,Western Metropolitan,6380,310000
7/05/2016,Windsor,2,u,S,Fletchers,5.1,3181,2,1,1,0,92,1930,Port Phillip,-37.8577,145.0002,Southern Metropolitan,4380,800000
7/05/2016,Windsor,1,u,VB,Gary,5.1,3181,1,1,1,0,44,1970,Port Phillip,-37.8564,145.0016,Southern Metropolitan,4380,275000
7/05/2016,Yarraville,4,h,SP,Village,7,3013,4,2,1,319,171,1915,Maribyrnong,-37.8197,144.8957,Western Metropolitan,6543,1320000
23/04/2016,Airport West,3,h,S,Brad,13.5,3042,3,1,2,612,,,Moonee Valley,-37.7169,144.8815,Western Metropolitan,3464,662000
23/04/2016,Albert Park,3,h,SP,Marshall,3.3,3206,2,1,1,120,123,1900,Port Phillip,-37.8427,144.9546,Southern Metropolitan,3280,2100000
23/04/2016,Altona,3,u,S,Williams,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301,577000
23/04/2016,Altona North,3,h,S,Village,11.1,3025,3,1,2,561,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132,590000
23/04/2016,Ascot Vale,3,h,S,Brad,5.9,3032,3,1,2,414,,,Moonee Valley,-37.7766,144.9185,Western Metropolitan,6567,1291000
23/04/2016,Ascot Vale,3,h,S,Nelson,5.9,3032,3,2,1,272,157,1900,Moonee Valley,-37.7774,144.928,Western Metropolitan,6567,1130000
23/04/2016,Avondale Heights,3,h,S,HAR,10.5,3034,3,1,2,588,,,Moonee Valley,-37.771,144.8586,Western Metropolitan,4502,695000
23/04/2016,Balwyn North,2,u,S,Christopher,9.2,3104,2,1,1,1075,,1970,Boroondara,-37.7953,145.0712,Southern Metropolitan,7809,735000
23/04/2016,Balwyn North,5,h,VB,hockingstuart,9.2,3104,5,2,2,605,,,Boroondara,-37.7832,145.0796,Southern Metropolitan,7809,1500000
23/04/2016,Box Hill,2,u,VB,Ray,13.1,3128,2,1,1,0,,,Whitehorse,-37.8248,145.1215,Eastern Metropolitan,4605,400000
23/04/2016,Box Hill,3,h,S,Ray,13.1,3128,3,1,1,755,95,1920,Whitehorse,-37.8264,145.1248,Eastern Metropolitan,4605,1170000
23/04/2016,Brunswick,2,h,S,Biggin,5.2,3056,2,1,0,137,,,Moreland,-37.7745,144.9558,Northern Metropolitan,11918,800000
23/04/2016,Brunswick,2,h,S,Chambers,5.2,3056,2,1,1,161,68,1910,Moreland,-37.7646,144.9586,Northern Metropolitan,11918,705000
23/04/2016,Brunswick,3,h,PI,Jellis,5.2,3056,3,1,0,302,,,Moreland,-37.758,144.9724,Northern Metropolitan,11918,835000
23/04/2016,Brunswick East,3,h,S,Nelson,4.5,3057,3,1,2,104,118,2000,Moreland,-37.7723,144.9761,Northern Metropolitan,5533,998000
23/04/2016,Brunswick East,3,t,S,Nelson,4.5,3057,3,2,1,0,133,2014,Moreland,-37.774,144.9731,Northern Metropolitan,5533,1010000
23/04/2016,Brunswick West,3,h,S,Brad,5.9,3055,3,1,2,505,,,Moreland,-37.757,144.9446,Northern Metropolitan,7082,995000
23/04/2016,Brunswick West,3,h,S,Rendina,5.9,3055,3,1,4,357,,,Moreland,-37.762,144.9497,Northern Metropolitan,7082,901000
23/04/2016,Bulleen,4,h,PI,Fletchers,11.8,3105,4,2,2,530,,,Manningham,-37.7735,145.088,Eastern Metropolitan,4480,1244000
23/04/2016,Canterbury,2,u,SP,Fletchers,9,3126,2,1,1,118,,,Boroondara,-37.8257,145.0856,Southern Metropolitan,3265,690500
23/04/2016,Carlton,4,h,S,Nelson,1.8,3053,2,2,2,123,,,Melbourne,-37.7998,144.9665,Northern Metropolitan,6786,2033000
23/04/2016,Carnegie,4,t,S,hockingstuart,11.4,3163,4,3,2,305,,1996,Glen Eira,-37.8978,145.0506,Southern Metropolitan,7822,1100000
23/04/2016,Carnegie,3,h,S,Ray,11.4,3163,3,2,2,0,,,Glen Eira,-37.8927,145.0644,Southern Metropolitan,7822,990000
23/04/2016,Carnegie,3,h,PI,Ray,11.4,3163,3,1,1,604,120,1925,Glen Eira,-37.8993,145.0528,Southern Metropolitan,7822,1125000
23/04/2016,Coburg,3,h,S,Brad,7.8,3058,3,1,0,238,131,1900,Moreland,-37.7539,144.9612,Northern Metropolitan,11204,725000
23/04/2016,Coburg,4,h,VB,Nelson,7.8,3058,4,3,1,515,249,1900,Moreland,-37.7537,144.9766,Northern Metropolitan,11204,1250000
23/04/2016,Coburg,3,h,PI,Raine,7.8,3058,2,1,2,462,72,1920,Moreland,-37.7448,144.9478,Northern Metropolitan,11204,680000
23/04/2016,Coburg,1,h,S,Raine,7.8,3058,1,1,1,108,,,Moreland,-37.7554,144.9648,Northern Metropolitan,11204,482500
23/04/2016,Coburg,3,h,S,Ray,7.8,3058,3,1,2,577,131,1920,Moreland,-37.7459,144.9773,Northern Metropolitan,11204,825000
23/04/2016,Coburg North,2,t,S,Ray,9.2,3058,2,2,2,186,,,Moreland,-37.7263,144.9843,Northern Metropolitan,3445,570000
23/04/2016,Doncaster,2,u,S,Parkes,13.9,3108,2,1,1,67,68,1975,Manningham,-37.7887,145.1436,Eastern Metropolitan,9028,452000
23/04/2016,Doncaster,3,h,S,Ray,13.9,3108,3,1,1,764,175,1965,Manningham,-37.7934,145.1207,Eastern Metropolitan,9028,1391000
23/04/2016,Eaglemont,2,u,SP,Miles,10.3,3084,2,1,1,112,95,1970,Banyule,-37.7669,145.0521,Eastern Metropolitan,1651,600000
23/04/2016,Elsternwick,2,h,S,Owen,8.5,3185,2,1,1,147,81,1915,Glen Eira,-37.8849,144.9993,Southern Metropolitan,4898,895000
23/04/2016,Essendon,2,u,S,Nelson,8,3040,2,1,1,0,106,1940,Moonee Valley,-37.7412,144.8974,Western Metropolitan,9264,736000
23/04/2016,Fairfield,3,h,S,Nelson,5.8,3078,3,1,2,630,,1930,Darebin,-37.7713,145.0196,Northern Metropolitan,2970,1065000
23/04/2016,Fawkner,3,h,SP,hockingstuart,12.4,3060,3,1,1,540,114,1960,Moreland,-37.6973,144.962,Northern Metropolitan,5070,617000
23/04/2016,Fitzroy,2,u,SP,hockingstuart,1.6,3065,2,2,0,0,,,Yarra,-37.8035,144.9826,Northern Metropolitan,5825,660000
23/04/2016,Fitzroy North,2,h,S,Jellis,3.5,3068,2,1,0,100,72,1890,Yarra,-37.788,144.9791,Northern Metropolitan,6244,937500
23/04/2016,Fitzroy North,3,h,S,Nelson,3.5,3068,4,1,2,475,,,Yarra,-37.7786,144.9846,Northern Metropolitan,6244,2300000
23/04/2016,Flemington,3,h,S,Rendina,4.4,3031,3,1,4,402,,1915,Moonee Valley,-37.7867,144.9249,Northern Metropolitan,3593,991000
23/04/2016,Glenroy,4,h,SP,Stockdale,13,3046,4,1,2,586,159,1968,Moreland,-37.6975,144.9065,Northern Metropolitan,8870,600000
23/04/2016,Gowanbrae,3,h,PI,Nelson,13.6,3043,3,2,1,158,136,2005,Moreland,-37.7091,144.8958,Western Metropolitan,1071,390000
23/04/2016,Hadfield,5,h,VB,YPA,12.1,3046,5,2,1,808,,,Moreland,-37.7091,144.9491,Northern Metropolitan,2606,800000
23/04/2016,Hampton,4,h,PI,Hodges,13.7,3188,4,3,4,583,305,2000,Bayside,-37.9336,144.9999,Southern Metropolitan,5454,2200000
23/04/2016,Hawthorn,2,u,S,Jellis,4.6,3122,2,1,3,0,70,1965,Boroondara,-37.8183,145.0194,Southern Metropolitan,11308,665000
23/04/2016,Hawthorn East,2,u,SP,Marshall,7.5,3123,2,1,1,1153,69,1970,Boroondara,-37.8227,145.0528,Southern Metropolitan,6482,655250
23/04/2016,Heidelberg,3,h,PI,hockingstuart,10.6,3084,3,2,2,175,3,,Banyule,-37.7514,145.0689,Eastern Metropolitan,2890,655000
23/04/2016,Heidelberg,2,t,S,Miles,10.6,3084,2,1,2,145,,1970,Banyule,-37.7515,145.0649,Eastern Metropolitan,2890,600000
23/04/2016,Heidelberg Heights,2,u,SP,Miles,10.5,3081,2,1,1,0,82,,Banyule,-37.7359,145.0563,Eastern Metropolitan,2947,450000
23/04/2016,Heidelberg West,3,h,PI,Ray,9.4,3081,3,1,1,368,106,1960,Banyule,-37.7344,145.044,Eastern Metropolitan,2674,1375000
23/04/2016,Ivanhoe,3,h,SP,Miles,7.9,3079,3,1,1,572,130,1930,Banyule,-37.7709,145.0425,Eastern Metropolitan,5549,1225000
23/04/2016,Keilor East,4,h,S,Barry,12.8,3033,4,2,2,545,,,Brimbank,-37.742,144.8523,Western Metropolitan,5629,680000
23/04/2016,Keilor East,3,h,S,Nelson,12.8,3033,3,2,1,630,126,2017,Moonee Valley,-37.7378,144.8705,Western Metropolitan,5629,825000
23/04/2016,Kensington,2,u,PI,Nelson,4.2,3031,2,1,1,0,80,2002,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263,395000
23/04/2016,Kensington,2,u,SP,Rendina,4.2,3031,2,1,1,0,84,2010,Melbourne,-37.7948,144.9314,Northern Metropolitan,5263,460000
23/04/2016,Kew,2,u,S,Jellis,5.6,3101,2,1,2,0,86,1992,Boroondara,-37.7925,145.0263,Southern Metropolitan,10331,551000
23/04/2016,Kew,4,h,VB,Kay,5.6,3101,4,1,0,919,,,Boroondara,-37.8012,145.0297,Southern Metropolitan,10331,2800000
23/04/2016,Maidstone,3,h,VB,C21,9.2,3012,2,2,1,782,,,Maribyrnong,-37.7829,144.8684,Western Metropolitan,3873,750000
23/04/2016,Maidstone,2,u,PI,Pagan,9.2,3012,3,2,1,0,90,,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873,360000
23/04/2016,Malvern East,1,u,PI,Anderson,11.2,3145,1,1,1,0,42,2013,Stonnington,-37.8764,145.0463,Southern Metropolitan,8801,300000
23/04/2016,Maribyrnong,4,h,SP,Brad,8.7,3032,3,2,2,452,245,1999,Maribyrnong,-37.774,144.877,Western Metropolitan,4918,1048700
23/04/2016,Melbourne,1,u,S,RT,2.8,3000,1,1,0,0,,,Melbourne,-37.8159,144.972,Northern Metropolitan,17496,436000
23/04/2016,Middle Park,2,h,S,Marshall,4.1,3206,2,1,0,123,73,1910,Port Phillip,-37.8551,144.968,Southern Metropolitan,2019,1025000
23/04/2016,Moonee Ponds,2,h,S,Brad,6.9,3039,2,1,0,133,,,Moonee Valley,-37.7712,144.9254,Western Metropolitan,6232,801000
23/04/2016,Moonee Ponds,3,t,S,Nelson,6.9,3039,3,2,2,156,152,2000,Moonee Valley,-37.7631,144.9357,Western Metropolitan,6232,870000
23/04/2016,Moonee Ponds,3,h,S,Raine,6.9,3039,3,2,1,283,222,2002,Moonee Valley,-37.7638,144.9175,Western Metropolitan,6232,1250000
23/04/2016,Murrumbeena,2,t,S,hockingstuart,12.1,3163,2,2,2,1318,,2008,Glen Eira,-37.8969,145.0654,Southern Metropolitan,4442,720000
23/04/2016,Newport,3,h,S,RT,8.4,3015,3,1,2,322,104,1930,Hobsons Bay,-37.8422,144.8784,Western Metropolitan,5498,805000
23/04/2016,Newport,2,h,SP,RT,8.4,3015,2,1,1,229,101,2000,Hobsons Bay,-37.8368,144.8768,Western Metropolitan,5498,680000
23/04/2016,Northcote,3,h,SP,Barry,5.5,3070,3,1,2,307,135,1910,Darebin,-37.764,144.9976,Northern Metropolitan,11364,1225000
23/04/2016,Northcote,1,u,PI,hockingstuart,5.5,3070,2,1,1,0,,,Darebin,-37.7635,144.9934,Northern Metropolitan,11364,370000
23/04/2016,Ormond,3,u,PI,Buxton,11.8,3204,3,2,1,382,137,1998,Glen Eira,-37.9061,145.0478,Southern Metropolitan,3578,940000
23/04/2016,Pascoe Vale,2,t,VB,Brad,9.9,3044,2,1,1,105,88,2014,Moreland,-37.7233,144.9507,Northern Metropolitan,7485,410000
23/04/2016,Pascoe Vale,3,h,PI,Re,9.9,3044,3,1,4,557,111,1955,Moreland,-37.7156,144.943,Northern Metropolitan,7485,600000
23/04/2016,Pascoe Vale,2,h,S,YPA,9.9,3044,2,1,1,602,,,Moreland,-37.724,144.9501,Northern Metropolitan,7485,630000
23/04/2016,Prahran,2,u,PI,hockingstuart,4.5,3181,2,1,1,0,,1999,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717,510000
23/04/2016,Prahran,2,h,S,Jellis,4.5,3181,2,1,0,214,215,1900,Stonnington,-37.8577,145.0053,Southern Metropolitan,7717,1180000
23/04/2016,Preston,4,h,VB,Nelson,8.8,3072,4,1,2,236,,,Darebin,-37.7456,145.0025,Northern Metropolitan,14577,600000
23/04/2016,Reservoir,2,u,S,Harcourts,11.2,3073,3,1,2,284,,2014,Darebin,-37.705,145.0152,Northern Metropolitan,21650,525000
23/04/2016,Reservoir,3,h,S,Love,11.2,3073,3,2,2,803,,,Darebin,-37.7086,145.0313,Northern Metropolitan,21650,692500
23/04/2016,Reservoir,3,h,S,Ray,11.2,3073,3,1,2,41400,,,Darebin,-37.7104,145.0257,Northern Metropolitan,21650,572000
23/04/2016,Reservoir,3,h,S,Ray,11.2,3073,3,2,2,0,,,Darebin,-37.7208,145.0148,Northern Metropolitan,21650,600000
23/04/2016,Reservoir,3,h,VB,Ray,11.2,3073,2,2,2,185,,,Darebin,-37.7211,145.0147,Northern Metropolitan,21650,450000
23/04/2016,Reservoir,4,h,S,Ray,11.2,3073,4,2,2,1090,,,Darebin,-37.7243,145.0014,Northern Metropolitan,21650,790000
23/04/2016,Richmond,3,h,S,hockingstuart,2.6,3121,3,2,1,312,141,1920,Yarra,-37.8217,145.007,Northern Metropolitan,14949,1650000
23/04/2016,Seddon,4,h,VB,Jas,6.6,3011,2,2,1,149,127,1920,Maribyrnong,-37.8047,144.8948,Western Metropolitan,2417,970000
23/04/2016,South Melbourne,1,u,S,hockingstuart,2.1,3205,1,1,1,0,,2004,Port Phillip,-37.8369,144.968,Southern Metropolitan,5943,480000
23/04/2016,South Melbourne,3,t,S,Parkinson,2.1,3205,3,2,1,111,3,,Port Phillip,-37.8341,144.9541,Southern Metropolitan,5943,1185000
23/04/2016,South Yarra,1,u,SP,hockingstuart,3.3,3141,1,1,1,0,37,1970,Melbourne,-37.8319,144.9876,Southern Metropolitan,14887,310000
23/04/2016,Southbank,2,u,S,Greg,1.2,3006,2,3,1,0,,2013,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400,690000
23/04/2016,St Kilda,2,u,S,Greg,6.1,3182,2,1,1,0,70,1930,Port Phillip,-37.8614,144.9793,Southern Metropolitan,13240,535000
23/04/2016,Strathmore,2,h,S,Considine,9.7,3041,2,1,1,151,,,Moonee Valley,-37.7296,144.9234,Western Metropolitan,3284,535000
23/04/2016,Strathmore,3,h,SP,Nelson,9.7,3041,3,1,2,650,,,Moonee Valley,-37.736,144.9202,Western Metropolitan,3284,1205000
23/04/2016,Surrey Hills,5,h,S,Fletchers,11.2,3127,5,2,1,632,231,1950,Whitehorse,-37.8352,145.1023,Southern Metropolitan,5457,1518000
23/04/2016,Templestowe Lower,3,h,S,Jellis,13.8,3107,3,1,1,661,,,Manningham,-37.7611,145.1168,Eastern Metropolitan,5420,940000
23/04/2016,Toorak,3,h,S,Melbourne,4.6,3142,4,4,2,565,331,2005,Stonnington,-37.8448,145.0123,Southern Metropolitan,7217,4200000
23/04/2016,Watsonia,2,t,S,Stockdale,14.9,3087,2,1,1,184,,,Banyule,-37.7143,145.0781,Northern Metropolitan,2329,485000
23/04/2016,Yarraville,3,h,S,hockingstuart,7,3013,2,1,1,325,,,Maribyrnong,-37.8195,144.8973,Western Metropolitan,6543,745000
23/04/2016,Yarraville,4,h,S,Jas,7,3013,4,1,3,411,96,1910,Maribyrnong,-37.8117,144.8873,Western Metropolitan,6543,1158000
23/04/2016,Yarraville,3,h,S,RT,7,3013,3,1,1,195,,,Maribyrnong,-37.8198,144.8904,Western Metropolitan,6543,867000
16/04/2016,Airport West,3,h,S,Barry,13.5,3042,3,1,2,971,113,1960,Moonee Valley,-37.7186,144.876,Western Metropolitan,3464,830000
16/04/2016,Albert Park,3,h,VB,RT,3.3,3206,3,2,1,211,147,1900,Port Phillip,-37.847,144.9575,Southern Metropolitan,3280,2000000
16/04/2016,Alphington,3,h,S,Nelson,6.4,3078,3,1,2,592,,,Darebin,-37.7755,145.0288,Northern Metropolitan,2211,1540000
16/04/2016,Altona,3,u,SP,Barlow,13.8,3018,3,2,1,70,,,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301,730000
16/04/2016,Altona,3,h,S,hockingstuart,13.8,3018,3,1,2,606,87,1950,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301,678000
16/04/2016,Armadale,1,u,S,Jellis,6.3,3143,1,1,1,0,,,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836,324000
16/04/2016,Ascot Vale,2,u,SP,Brad,5.9,3032,2,1,1,301,104,1995,Moonee Valley,-37.7791,144.914,Western Metropolitan,6567,610000
16/04/2016,Ascot Vale,6,h,S,Nelson,5.9,3032,4,2,1,461,286,1900,Moonee Valley,-37.78,144.9295,Western Metropolitan,6567,1430000
16/04/2016,Ascot Vale,3,h,S,Nelson,5.9,3032,3,3,1,491,127,1950,Moonee Valley,-37.7727,144.9136,Western Metropolitan,6567,940000
16/04/2016,Ascot Vale,4,h,S,Raine,5.9,3032,4,3,2,562,204,1890,Moonee Valley,-37.782,144.903,Western Metropolitan,6567,1640000
16/04/2016,Ashburton,2,h,S,Jellis,11,3147,2,1,2,704,,,Boroondara,-37.8745,145.0738,Southern Metropolitan,3052,1445000
16/04/2016,Avondale Heights,3,u,S,Brad,10.5,3034,3,2,1,289,,,Moonee Valley,-37.7644,144.8657,Western Metropolitan,4502,665000
16/04/2016,Avondale Heights,3,h,S,Nelson,10.5,3034,3,1,1,177,,,Moonee Valley,-37.7664,144.8583,Western Metropolitan,4502,560500
16/04/2016,Balwyn,2,u,VB,Jellis,9.7,3103,2,1,1,0,79,1950,Boroondara,-37.8152,145.0839,Southern Metropolitan,5682,460000
16/04/2016,Balwyn,5,h,S,Marshall,9.7,3103,5,2,2,611,,,Boroondara,-37.8116,145.0789,Southern Metropolitan,5682,2020000
16/04/2016,Balwyn North,4,h,S,Assisi,9.2,3104,4,3,1,904,420,2003,Boroondara,-37.797,145.086,Southern Metropolitan,7809,3360000
16/04/2016,Balwyn North,4,h,SP,Fletchers,9.2,3104,4,2,2,1040,,,Boroondara,-37.7992,145.0907,Southern Metropolitan,7809,2170000
16/04/2016,Balwyn North,4,h,PI,Jellis,9.2,3104,4,2,2,1235,196,1960,Boroondara,-37.7988,145.089,Southern Metropolitan,7809,2525000
16/04/2016,Bellfield,3,h,S,Haughton,9.5,3081,3,1,4,762,,1960,Banyule,-37.7529,145.0406,Eastern Metropolitan,790,770000
16/04/2016,Bentleigh,4,h,PI,Buxton,13,3204,4,3,1,695,,,Glen Eira,-37.9149,145.0469,Southern Metropolitan,6795,1560000
16/04/2016,Bentleigh,3,h,S,hockingstuart,13,3204,3,1,2,700,,,Glen Eira,-37.9228,145.0476,Southern Metropolitan,6795,1327500
16/04/2016,Bentleigh East,3,t,S,Buxton,13.9,3165,3,2,1,343,,,Glen Eira,-37.9112,145.0738,Southern Metropolitan,10969,920000
16/04/2016,Bentleigh East,2,h,S,Buxton,13.9,3165,2,2,1,201,79,2005,Glen Eira,-37.9293,145.0657,Southern Metropolitan,10969,722000
16/04/2016,Bentleigh East,3,h,SP,Buxton,13.9,3165,3,1,2,588,133,1960,Glen Eira,-37.9286,145.069,Southern Metropolitan,10969,930000
16/04/2016,Bentleigh East,3,h,S,Buxton,13.9,3165,3,2,1,291,119,2000,Glen Eira,-37.919,145.0829,Southern Metropolitan,10969,921000
16/04/2016,Bentleigh East,4,h,PI,First,13.9,3165,3,1,2,610,160,1950,Glen Eira,-37.9193,145.0691,Southern Metropolitan,10969,1035000
16/04/2016,Bentleigh East,4,h,PI,Hodges,13.9,3165,4,2,2,601,,,Glen Eira,-37.9278,145.081,Southern Metropolitan,10969,800000
16/04/2016,Bentleigh East,3,h,S,Woodards,13.9,3165,3,1,4,726,131,1950,Glen Eira,-37.9117,145.0695,Southern Metropolitan,10969,1050000
16/04/2016,Bentleigh East,3,h,S,Woodards,13.9,3165,3,1,2,841,,,Glen Eira,-37.9217,145.056,Southern Metropolitan,10969,1560000
16/04/2016,Box Hill,4,h,S,Fletchers,13.1,3128,4,2,1,692,195,1890,Whitehorse,-37.8247,145.1281,Eastern Metropolitan,4605,1600000
16/04/2016,Brighton,2,u,VB,hockingstuart,11.2,3186,2,1,1,131,,,Bayside,-37.9164,145.0002,Southern Metropolitan,10579,800000
16/04/2016,Brighton,5,h,PI,Hodges,11.2,3186,5,5,2,552,219,1920,Bayside,-37.9012,144.997,Southern Metropolitan,10579,2100000
16/04/2016,Brighton East,3,t,S,hockingstuart,10.7,3187,3,2,3,0,,2004,Bayside,-37.9089,145.0246,Southern Metropolitan,6938,940000
16/04/2016,Brighton East,3,h,S,Marshall,10.7,3187,3,2,4,678,,,Bayside,-37.9208,145.0126,Southern Metropolitan,6938,1620000
16/04/2016,Brunswick,3,h,S,Jellis,5.2,3056,3,1,2,222,105,1890,Moreland,-37.7642,144.969,Northern Metropolitan,11918,1045000
16/04/2016,Brunswick,3,h,S,Nelson,5.2,3056,3,1,1,210,130,1900,Moreland,-37.7597,144.9545,Northern Metropolitan,11918,825000
16/04/2016,Brunswick,2,h,S,Nelson,5.2,3056,3,1,2,352,,1900,Moreland,-37.7566,144.9599,Northern Metropolitan,11918,860000
16/04/2016,Brunswick,2,h,S,Nelson,5.2,3056,2,1,1,319,,,Moreland,-37.7572,144.9686,Northern Metropolitan,11918,830000
16/04/2016,Brunswick,2,h,S,Nelson,5.2,3056,2,1,2,200,,,Moreland,-37.7581,144.9678,Northern Metropolitan,11918,936000
16/04/2016,Brunswick,3,h,S,Nelson,5.2,3056,2,1,1,216,100,1910,Moreland,-37.7746,144.9697,Northern Metropolitan,11918,1261000
16/04/2016,Brunswick East,2,u,S,Nelson,4.5,3057,2,1,1,0,,,Moreland,-37.7671,144.9746,Northern Metropolitan,5533,510000
16/04/2016,Brunswick East,3,h,S,Woodards,4.5,3057,3,3,2,336,207,2007,Moreland,-37.7664,144.9797,Northern Metropolitan,5533,1574000
16/04/2016,Brunswick West,2,h,S,Nelson,5.9,3055,2,1,1,177,87,1910,Moreland,-37.7619,144.9412,Northern Metropolitan,7082,711000
16/04/2016,Brunswick West,2,h,S,Raine,5.9,3055,2,1,4,576,,,Moreland,-37.7578,144.9439,Northern Metropolitan,7082,910000
16/04/2016,Bulleen,4,h,VB,hockingstuart,11.8,3105,4,2,3,672,212,1970,Manningham,-37.7689,145.0895,Eastern Metropolitan,4480,1000000
16/04/2016,Burnley,2,h,SP,Jellis,3.5,3121,2,1,1,172,94,1900,Yarra,-37.8283,145.012,Northern Metropolitan,438,881000
16/04/2016,Burwood,2,h,S,Fletchers,11.7,3125,2,1,2,593,82,1950,Whitehorse,-37.8444,145.1054,Southern Metropolitan,5678,1350000
16/04/2016,Camberwell,4,h,PI,Jellis,7.8,3124,3,0,0,693,,1935,Boroondara,-37.836,145.0914,Southern Metropolitan,8920,1400000
16/04/2016,Camberwell,3,h,SP,Marshall,7.8,3124,3,2,0,584,213,1920,Boroondara,-37.8349,145.0758,Southern Metropolitan,8920,1800000
16/04/2016,Camberwell,3,h,S,O'Donoghues,7.8,3124,3,2,2,656,225,2009,Boroondara,-37.841,145.0824,Southern Metropolitan,8920,2250000
16/04/2016,Camberwell,2,h,PI,O'Donoghues,7.8,3124,2,1,1,424,95,1930,Boroondara,-37.8465,145.0743,Southern Metropolitan,8920,895000
16/04/2016,Carlton North,4,h,S,Nelson,3.2,3054,4,2,2,504,168,1890,Yarra,-37.7805,144.9721,Northern Metropolitan,3106,2520000
16/04/2016,Carlton North,3,h,S,Nelson,3.2,3054,3,3,1,144,,,Yarra,-37.7885,144.9757,Northern Metropolitan,3106,1214000
16/04/2016,Carnegie,2,t,S,Gary,11.4,3163,2,1,1,158,106,1994,Glen Eira,-37.8886,145.052,Southern Metropolitan,7822,855000
16/04/2016,Carnegie,2,h,S,Gary,11.4,3163,2,1,1,0,90,1968,Glen Eira,-37.8973,145.0625,Southern Metropolitan,7822,675000
16/04/2016,Carnegie,2,h,S,Jellis,11.4,3163,2,1,1,211,102,2002,Glen Eira,-37.8856,145.0599,Southern Metropolitan,7822,817500
16/04/2016,Carnegie,4,h,PI,Ray,11.4,3163,4,2,2,557,200,1938,Glen Eira,-37.8955,145.0515,Southern Metropolitan,7822,1450000
16/04/2016,Carnegie,3,h,PI,Ray,11.4,3163,3,2,1,390,,,Glen Eira,-37.8905,145.0518,Southern Metropolitan,7822,1000000
16/04/2016,Caulfield South,2,h,S,Gary,9.3,3162,2,1,1,367,85,1930,Glen Eira,-37.8995,145.0241,Southern Metropolitan,5051,825000
16/04/2016,Caulfield South,4,h,PI,hockingstuart,9.3,3162,5,3,4,708,,,Glen Eira,-37.8923,145.0177,Southern Metropolitan,5051,1960000
16/04/2016,Caulfield South,2,h,S,hockingstuart,9.3,3162,4,2,2,464,272,2016,Glen Eira,-37.8901,145.0224,Southern Metropolitan,5051,1262000
16/04/2016,Coburg,4,h,S,Brad,7.8,3058,4,1,1,452,125,1925,Moreland,-37.7525,144.948,Northern Metropolitan,11204,865000
16/04/2016,Coburg,2,u,VB,Nelson,7.8,3058,2,2,1,0,96,1880,Moreland,-37.7367,144.9701,Northern Metropolitan,11204,485000
16/04/2016,Collingwood,3,h,S,hockingstuart,1.6,3066,3,1,0,183,104,1880,Yarra,-37.7948,144.9875,Northern Metropolitan,4553,1075000
16/04/2016,Collingwood,3,u,S,Nelson,1.6,3066,3,2,2,0,,,Yarra,-37.8037,144.9846,Northern Metropolitan,4553,1470000
16/04/2016,Doncaster,3,h,S,Barry,13.9,3108,3,2,2,731,140,1960,Manningham,-37.7892,145.131,Eastern Metropolitan,9028,1485000
16/04/2016,Doncaster,3,h,S,Ray,13.9,3108,3,1,1,658,140,1960,Manningham,-37.7816,145.1066,Eastern Metropolitan,9028,1190000
16/04/2016,Elsternwick,3,t,S,Biggin,8.5,3185,3,2,2,179,125,2000,Glen Eira,-37.8961,145.0125,Southern Metropolitan,4898,1071000
16/04/2016,Elsternwick,3,h,S,Biggin,8.5,3185,3,2,2,492,181,1905,Glen Eira,-37.8789,145.0048,Southern Metropolitan,4898,1800000
16/04/2016,Elsternwick,3,h,S,Biggin,8.5,3185,3,2,1,419,204,1908,Glen Eira,-37.8817,145.0126,Southern Metropolitan,4898,2345000
16/04/2016,Elsternwick,2,u,S,Biggin,8.5,3185,3,1,1,0,1561,1966,Glen Eira,-37.8829,145.0033,Southern Metropolitan,4898,741000
16/04/2016,Elwood,3,h,S,Chisholm,7.7,3184,3,2,2,316,,1910,Port Phillip,-37.875,144.9813,Southern Metropolitan,8989,1700000
16/04/2016,Elwood,2,u,S,hockingstuart,7.7,3184,2,1,1,1622,,1970,Port Phillip,-37.8716,144.9869,Southern Metropolitan,8989,686000
16/04/2016,Elwood,2,u,PI,Jellis,7.7,3184,2,1,0,0,70,1930,Port Phillip,-37.8751,144.987,Southern Metropolitan,8989,560000
16/04/2016,Elwood,2,u,S,Marshall,7.7,3184,2,1,0,0,88,1940,Port Phillip,-37.8809,144.9833,Southern Metropolitan,8989,765000
16/04/2016,Essendon,5,h,PI,Brad,8,3040,5,3,2,700,454,1988,Moonee Valley,-37.7461,144.9173,Western Metropolitan,9264,1575000
